,userid,user_display_name,user_screen_name,user_reported_location,user_profile_description,status_count,follower_count,following_count,num_days,account_creation_date,account_language,statuses_per_day,followers_per_day,following_per_day,desc_len_terms,desc_len_chars,num_list_items,num_hashtags,url_count,has_location,last_tweet_date,class_value
136128,1.01075e+18,Pestilence,qestilence,,Autism Is One Of My Quirks 😜,353,18,153,87,2018-06-24T04:52:22.000Z,en,4.057471264,0.20689655199999998,1.75862069,6,28,1,0,0,0,2018-09-19T09:15:44.000Z,good
196964,7.90806e+17,Alister Bray,MORPH_GAMEZ,"Auckland, New Zealand",I'm a Gaming Youtuber,235,38,67,699,2016-10-25T06:44:54.000Z,en,0.336194564,0.054363376,0.095851216,4,21,1,0,0,1,2018-09-24T11:04:28.000Z,good
137290,7.41083e+17,Michael Carnevale,Spike_The_gamer,,"Smile Always

Goals in life: Film maker and Comedian.
Check out my YouTube Channel!",588,40,152,831,2016-06-10T01:42:42.000Z,en,0.707581227,0.048134777000000004,0.182912154,14,83,3,0,0,0,2018-09-19T16:09:03.000Z,good
55690,219372209.0,r e n i e r,reniercoetzee,"Cape Town, South Africa",husband • dad • educator • pharmacist • world traveler • runner • space enthusiast • social accountability • news addict,3108,804,354,2843,2010-11-24T17:45:16.000Z,en,1.0932113959999998,0.282799859,0.124516356,13,120,1,0,0,1,2018-09-07T05:09:11.000Z,good
108587,259534390.0,Bruce Didier,bjdda,Whidbey Island,"This is a test, in the event of a real emergency instructions will be given.

I'm waiting .......",50589,391,1897,2752,2011-03-02T02:55:25.000Z,en,18.38263081,0.142078488,0.68931686,17,97,9,0,0,1,2018-09-13T22:42:28.000Z,good
180064,7.23286e+17,zelda 🍭,jhswifey,Moonlight enthusiast 🌙,"☀️ jung hoseok; sweet like candy, but he’s such a man ♡",40582,783,363,885,2016-04-21T23:02:57.000Z,en,45.85536723,0.884745763,0.410169492,11,55,2,0,0,1,2018-09-24T00:44:30.000Z,good
150450,89851534.0,Ver Para Creer,Diamante222,,Gracias Dios por todo,114704,1820,1096,3232,2009-11-14T02:34:41.000Z,en,35.49009901,0.563118812,0.339108911,4,21,1,0,0,0,2018-09-20T20:19:12.000Z,good
183815,2901812053.0,채 밍💫,Chae_mingg,,RPS:KM+짐른/🐰151108🐥,4424,6,600,1407,2014-11-16T15:06:14.000Z,ko,3.144278607,0.0042643920000000005,0.42643923200000006,1,18,2,0,0,0,2018-09-24T01:41:32.000Z,good
186371,9.81056e+17,⛈,joonlol,,난 그냥 사람,2646,656,242,173,2018-04-03T06:28:25.000Z,en,15.29479769,3.7919075139999996,1.398843931,3,7,1,0,0,0,2018-09-24T02:42:39.000Z,good
102065,3032971945.0,Anchor_cosplays,Arilovestacos,,•ONWARDS AND UPWARDS•SEND IT•BEYOND THE NORM •TAKE CHANCES• #Solby,6147,333,643,1308,2015-02-20T14:30:07.000Z,en,4.6995412839999995,0.25458715600000004,0.49159021399999997,4,66,1,1,0,0,2018-09-21T12:50:52.000Z,good
80948,9.73189e+17,Crimson Publishers,CrimsonPublish1,,Crimson is an Open-access academic publisher has a vision to establish Open Science platform that seeks to provide equal opportunity for all.,994,6,6,182,2018-03-12T13:28:56.000Z,en,5.461538462,0.032967033,0.032967033,21,141,2,0,0,0,2018-09-11T09:37:12.000Z,good
150622,7.63458e+17,HAMISH HAMISH ❄,hamishml2004,idk ,"My yt
http://youtube.com/channel/UCwgcr…",2286,41,208,771,2016-08-10T19:32:14.000Z,en,2.964980545,0.053177691,0.269779507,3,40,3,0,1,1,2018-09-20T20:58:40.000Z,good
183756,528747914.0,𝖔𝖚𝖒 🥀,firstrivia,🇲🇦,"i trust one man, min yoongi",46856,1469,1172,2380,2012-03-18T18:47:11.000Z,fr,19.68739496,0.617226891,0.492436975,6,27,1,0,0,1,2018-09-24T01:40:23.000Z,good
28085,9.28568E+17,ชิมชิมจีมินคือหลวววววว,_Meae_3019,ประเทศไทย,ดนตรี อาหาร เรื่องตลก,2469,13,154,297,2017-11-09T10:19:46.000Z,th,8.313131313,0.043771044,0.518518519,1,21,1,0,0,1,2018-09-02T11:59:51.000Z,good
135624,3390123053.0,Beli ⛄,jocic_darko,,Najvise u zivotu me je zajebao covek iz ogledala.,36959,3753,1890,1153,2015-07-23T23:50:47.000Z,sr,32.05464007,3.25498699,1.639202082,9,49,2,0,0,0,2018-09-19T05:32:06.000Z,good
64034,3037270299.0,mo ann nia z EU,tradtec2101,,"zakręcona fotografka, kochająca wszystkie zwierzęta duże i małe, fanka 30 second to mars...i paru innych kapel ...gorszy sort :) za chamskie odzywki banuje!",83225,2188,1036,1301,2015-02-14T18:24:55.000Z,pl,63.97002306,1.681783244,0.79631053,22,156,8,0,0,0,2018-09-08T16:52:32.000Z,good
168920,4064115545.0,Chrzz,CKilisk,the internet,| Island born🌴| Libra ♎️| Soy mas despista’ que tu abuela 🤙🏼,2034,44,290,1059,2015-10-29T00:08:07.000Z,en,1.920679887,0.041548631,0.273843248,8,60,1,0,0,1,2018-09-22T15:04:55.000Z,good
207555,7.65223e+17,L'Amour TaeTae,Imhaiyenn,"Hà Nội, Việt Nam",s i n g u l a r i t y | Taetae 🐯 Mỗi người đều có một dải ngân hà trong tim và anh chính là dải ngân hà sáng nhất đẹp nhất trong tim em 🌌 | BANGTAN 💜 YOUTH,13020,96,799,770,2016-08-15T16:27:19.000Z,vi,16.90909091,0.124675325,1.037662338,38,155,1,0,0,1,2018-09-25T02:36:07.000Z,good
161061,9.69407e+17,cherry,imygguk,,twitter hated @euphoraIy so I’m here instead,25,94,157,208,2018-03-02T03:00:47.000Z,en,0.12019230800000001,0.451923077,0.754807692,8,44,1,0,0,0,2018-09-26T07:52:09.000Z,good
92515,2217464348.0,Surrey Downs CCG,SurreyDownsCCG,Surrey Downs,"It's our job to plan and buy healthcare for more than 300,000 people living in the local area. SMS: 07747 476511.",6761,2290,448,1750,2013-11-27T09:20:32.000Z,en,3.863428571,1.3085714290000001,0.256,18,113,4,0,0,1,2018-09-13T08:01:00.000Z,good
224022,26158685.0,Tiffany Perras,tiffanyperras,"jacksonville, fl","Mom, friend, derby girl and chilihead!!! Just Looking for more time in my day!! All life, is an experiment. The more experiments you make, the better. - R.W.E",697,329,723,3249,2009-03-24T02:38:09.000Z,en,0.21452754699999999,0.10126192699999999,0.22253000899999997,26,158,5,0,0,1,2018-02-14T20:44:58.000Z,good
152994,1.0214e+18,A Random Person,ARandomPerson87,Unknown ,"An introvert,gamer,weirdo and a memer.Currently working on some songs.",63,2,93,59,2018-07-23T14:29:01.000Z,en,1.06779661,0.033898305,1.576271186,10,70,3,0,0,1,2018-09-21T00:45:55.000Z,good
94406,3051932334.0,Prof S. Dixit,ProfDixit,"Ghaziabad, India",Advisor to Chancellor in Mewar University,71,18,23,1292,2015-03-01T06:38:45.000Z,en,0.05495356,0.013931889,0.017801858,6,41,1,0,0,1,2018-09-13T10:15:41.000Z,good
87559,1.01445e+18,Ha 3K,nmkmnk90,Kingdom of Saudi Arabia,B,768,1121,3209,70,2018-07-04T10:15:59.000Z,en,10.97142857,16.01428571,45.84285714,1,1,1,0,0,1,2018-09-12T19:24:05.000Z,good
134080,849376502.0,Jesutofunmi Anu,Babyoshik,Ogba,Think Jesus Christ,10709,2477,4660,2182,2012-09-27T14:42:56.000Z,en,4.907882676,1.135197067,2.135655362,3,18,1,0,0,1,2018-09-18T21:35:11.000Z,good
64053,396643597.0,Emilio Maseda,EmilioMaseda,,"ICU doctor, clinical researcher, and moderate runner. #SHOCK2018",681,276,181,2517,2011-10-23T15:31:46.000Z,es,0.270560191,0.10965435,0.071911005,7,64,2,0,0,0,2018-09-13T19:31:13.000Z,good
143377,9.25135e+17,Yauppie,LilYauppie,,Fire indeed hot.,632,3,26,324,2017-10-30T23:00:01.000Z,en,1.950617284,0.009259259,0.080246914,3,16,2,0,0,0,2018-09-20T01:53:19.000Z,good
20237,136684344,🌻mainepatty,mainepatty,Maine,Child advocate. MSW guardian ad litem for the courts. Mad Grandma of child victim - who went to work in the courts. Servant of 🐶 Rodney the English Foxhound.,42432,695,977,3052,2010-04-24T16:23:15.000Z,en,13.90301442,0.227719528,0.320117955,27,157,5,0,0,1,2018-09-01T19:57:20.000Z,good
150000,9.04386e+17,🇺🇸 BuildingTrumpmore⚒️,k_ovfefe,"Pe'Epe, Kekistan","Mostly politics and sarcasm - I probably won't take you seriously.
Anti-Trump turned Trumplican. Millennial. Recovered feminist. Block collector. Meme stealer.",71871,8010,97,382,2017-09-03T16:49:36.000Z,en,188.1439791,20.96858639,0.253926702,19,159,7,0,0,1,2018-09-20T19:15:16.000Z,good
116418,7.95847e+17,Majin Togala,llArrisll_,At my house,"I play games competitively

Gamer and Rookie Artist
Psn: llArrisll
PFP by: @Tenkuu172
Header by @ZakuXV",1286,71,214,675,2016-11-08T04:36:10.000Z,en,1.905185185,0.105185185,0.31703703699999997,15,103,3,0,0,1,2018-09-14T16:34:00.000Z,good
168938,2511595804.0,Max White,_Max_White_,,me llamo jeff,7146,123,535,1609,2014-04-27T01:44:52.000Z,en,4.441267868,0.076444997,0.33250466100000003,3,13,1,0,0,0,2018-09-22T15:07:41.000Z,good
24972,7.62851E+17,gab,gabisodd_,nyc,c a r p e d i e m,1686,167,289,772,2016-08-09T03:20:53.000Z,en,2.183937824,0.216321244,0.374352332,9,17,1,0,0,1,2018-09-20T23:56:45.000Z,good
139526,1468074734.0,Sekundes,Sekundessounet,petting the Fat Cat,"I forgot to write a bio, I was thinking about Hellshake Yano.",32876,163,651,1939,2013-05-29T19:27:50.000Z,fr,16.95513151,0.08406395,0.33574007200000006,12,61,2,0,0,1,2018-09-19T19:35:40.000Z,good
49487,499070954.0,#meshinjuredpatients,SusanMorgan19,"Torquay, Devon, UK",#TVT #mesh #device #injured in 2009- was fun Mum & hard worker 30 yrs #entrepreneur #aesthetics career before #surgery  #BritishMedicalLaser #Hospitalmanager,10884,760,688,2406,2012-02-21T18:57:08.000Z,en,4.523690773,0.315876974,0.285951787,18,157,1,9,0,1,2018-09-24T09:39:43.000Z,good
161251,9.85986e+17,Woodworth,Woodworth_YT_,Not Tellin you,"Instagram-https://www.instagram.com/woodworth_yt_/?hl=en
Youtube-https://www.youtube.com/channel/UCpl6CzRowqkXaroCoiB_nHw?view_as=subscriber",38,5,84,157,2018-04-16T20:59:05.000Z,en,0.242038217,0.031847134,0.5350318470000001,0,140,7,0,2,1,2018-09-21T20:34:08.000Z,good
12900,7.42824E+17,° Rhia °,trashyrhia,wanna finna die,i hate most of humanity,1339,343,1394,830,2016-06-14T20:58:44.000Z,en,1.613253012,0.41325301200000003,1.6795180719999998,5,23,1,0,0,1,2018-09-23T04:06:11.000Z,good
121876,9.20515e+17,Wilford Jay Warfstache,Warfyboi,Dancing,Life needed a bit of madness but why should death be any different?,1603,523,421,337,2017-10-18T05:01:22.000Z,en,4.7566765580000006,1.5519287830000001,1.24925816,13,67,1,0,0,1,2018-09-20T23:30:52.000Z,good
224424,231957447.0,Spirit 76,SpiritofLove76,USA,"I Love God, Life, &, Nursing What you heard about me could be true or it could be just as fake as the bitch that told you!",2627,22,124,2603,2010-12-29T22:56:53.000Z,en,1.009220131,0.008451786,0.047637342,26,122,1,0,0,1,2018-02-14T21:36:55.000Z,good
193587,8.5496e+17,sky🌥,fahxbaejy,รักแจมินแต่ชอบมาร์คมาก,ตายไม่ได้น้องแพน้องแจมไม่ได้อยู่ในนรก #เบบี๋,31984,27,340,522,2017-04-20T07:27:16.000Z,th,61.27203065,0.051724137999999996,0.6513409960000001,0,44,1,0,0,1,2018-09-24T07:50:07.000Z,good
191830,2333800533.0,‏ً,jungstears,"""yes baby""","you know that i can’t show you me, give you me",53102,1643,284,1687,2014-02-09T14:11:53.000Z,fr,31.47717842,0.973918198,0.16834617699999999,12,46,1,0,0,1,2018-09-24T06:11:24.000Z,good
164433,8.24053e+17,STAR2D2,STAR2D2_,"Los Angeles, CA",Twitch: http://twitch.tv/Star2d2_ | Discord: https://discord.gg/xNKb6Sn | Business Inquiries: star2d2business@gmail.com,3185,1677,284,605,2017-01-25T00:36:41.000Z,en,5.26446281,2.7719008260000004,0.469421488,6,119,9,0,2,1,2018-09-22T01:45:33.000Z,good
56068,8.85598e+17,ㅤ’nalesnikløve’ WILL SEE SHAWN AND FLORENCE,nalesniklove,☁️ Suga biased ☁️,"Leci Jimi, Jimi Hendrix pachniesz Jimmy, Jimmy Choo 🏹  Patriotka, Katoliczka, Prawica 🇵🇱💒@limerenceloui jest moim miodem w herbacie 🦋",22905,2774,2751,420,2017-07-13T20:35:00.000Z,en,54.53571429,6.604761905,6.55,17,133,1,0,0,1,2018-09-07T06:39:14.000Z,good
207539,9.07154e+17,FINN WOLFHARD,FinnWTH,"Vancouver, B.C.",Finn Wolfhard ー Canadian actor || RP & update about @finnSkata || What's up dude 👋 || News&Update in ♡,4641,579,38,378,2017-09-11T08:10:10.000Z,en,12.27777778,1.5317460319999998,0.100529101,15,102,1,0,0,1,2018-09-25T02:32:19.000Z,good
146982,2388995880.0,C. D. H. L.,cardohu,VENEZUELA ,LA VERDAD NOS HARÁ LIBRES / SOLO LE PIDO A DIOS QUE EL DOLOR NO ME SEA INDIFERENTE,27794,224,186,1650,2014-03-14T12:31:08.000Z,es,16.84484848,0.135757576,0.112727273,17,82,1,0,0,1,2018-09-20T11:30:05.000Z,good
151005,2398838192.0,yamzee,c96B5Z,telegram: @Yamzee,ru/en | 18+18+18+ gotta make it clear | follow/following ratio is perfect what r u on abt,95546,179,2014,1645,2014-03-20T03:12:15.000Z,en,58.08267477,0.10881459,1.224316109,13,89,1,0,0,1,2018-09-20T22:13:32.000Z,good
67864,742308499.0,yuyo,morimoriland012,,ひたむきに生きる,118,21,56,2224,2012-08-07T06:31:42.000Z,ja,0.05305755400000001,0.009442446,0.025179856,1,8,1,0,0,0,2018-09-09T17:37:26.000Z,good
138574,9.85288e+17,Ismael Diaz,IsmaelD92035878,"Texas, USA",Music Games Rock/Alt Movies Hip-Hop/Rap,677,48,59,157,2018-04-14T22:47:26.000Z,en,4.312101911,0.30573248399999997,0.375796178,3,39,1,0,0,1,2018-09-19T18:34:18.000Z,good
51484,4919405671.0,Iasis Molecular Sciences (IMS),Iasis_Molecular,"Spokane, WA",IMS is committed to helping patients heal faster with our first-of-kind advanced wound care products.,1126,383,1141,932,2016-02-17T04:34:00.000Z,en,1.2081545059999999,0.41094420600000003,1.224248927,14,101,2,0,0,1,2018-09-06T18:45:41.000Z,good
105222,3197754666.0,Re4p3r626,eg567632,,"Gamer, anime lover",2852,102,1122,1222,2015-05-16T19:11:02.000Z,en,2.333878887,0.083469722,0.918166939,3,18,1,0,0,0,2018-09-19T19:37:36.000Z,good
148815,1.02488e+18,CharlieDerr,DerrCharlie,"Freeport, IL",i play games,10,2,55,49,2018-08-02T05:02:16.000Z,en,0.204081633,0.040816327,1.12244898,3,12,1,0,0,1,2018-09-20T15:46:54.000Z,good
175969,221350109.0,Robert Miller,BobRoyMiller,"Antrim, Northern Ireland",Personal views to be taken with large pinch of salt,30546,1672,2321,2854,2010-11-30T12:33:07.000Z,en,10.70287316,0.585844429,0.8132445690000001,10,51,1,0,0,1,2018-09-23T22:39:11.000Z,good
188359,2565116540.0,MKTH🐱,DNIMXXO,TUP#36,엑소 ✕ 방탄소년단 & GOT7 ft.wannaone♡,124957,2087,1131,1563,2014-06-13T11:12:02.000Z,th,79.94689699,1.335252719,0.723608445,2,30,2,0,0,1,2018-09-24T03:49:07.000Z,good
137735,9.23321e+17,Nathan Lovegood,_NathanLovegood,"Dublin City, Ireland","🐢artist🐢
🐢cosplayer🐢
🐢writer🐢
🐢introvert🐢
I'll try to post more often hope you like my art! ^^",161,6,64,328,2017-10-25T22:49:04.000Z,en,0.490853659,0.018292683,0.19512195100000002,11,94,1,0,0,1,2018-09-19T18:18:01.000Z,good
123044,159360843.0,Александр,senchuria,Russia,Использую нецензурную разговорную лексику...,6928,47,118,3005,2010-06-25T04:45:13.000Z,ru,2.305490849,0.015640598999999998,0.039267887,4,44,4,0,0,1,2018-09-16T11:26:25.000Z,good
147844,81446711.0,Rose Bryce,luvdogs830,,"""The history of liberty is a history of resistance"" ~Woodrow Wilson - La historia de la libertad es la historia de la resistencia",58504,1151,3815,3266,2009-10-10T21:35:25.000Z,en,17.91304348,0.352418861,1.16809553,21,129,1,0,0,0,2018-09-20T13:25:42.000Z,good
77899,3250313969.0,Dahbud,Dahbud5000,,Shitposter,36849,321,2650,1230,2015-05-13T06:39:58.000Z,en,29.95853659,0.26097561,2.154471545,1,10,1,0,0,0,2018-09-24T19:32:54.000Z,good
155058,9.82308e+17,AJDiva03,AJDIVA_1,,"I play guitar and sing for fun. I like to watch Markiplier. I am an almost 4 year subscriber of his, and because of him, I'm dreaming of becoming a YouTuber. ;)",7,0,7,167,2018-04-06T17:25:02.000Z,en,0.041916168,0.0,0.041916168,30,160,5,0,0,0,2018-09-21T04:33:36.000Z,good
60044,20182257.0,LordWoolamaloo,LordWoolamaloo,Edinburgh,"Bookseller, editor, blogger, reader, reviewer, writer, photographer, drinker, swashbuckler, cat tickler",119246,4154,4937,3501,2009-02-05T20:13:42.000Z,en,34.06055413,1.186518138,1.410168523,11,103,1,0,0,1,2018-09-07T20:57:40.000Z,good
80524,19104221.0,Amit Chaudhary,amitchaudhry1,"Melbourne, Victoria","Journalist, Ex-Editor Digital & Social media PTC Network, Ex-StarNews, Ex-Network18, Member @vicsesnews Melbourne, Australia",7410,1533,648,3523,2009-01-17T07:27:33.000Z,en,2.1033210330000003,0.435140505,0.183934147,10,124,1,0,0,1,2018-09-11T07:02:30.000Z,good
66484,27478046.0,Lin ward RM,LinWardRM,"West Midlands, England","Professional Midwifery Advocate for Coventry & Warwickshire ,Maternity Lead for Hospital services at SWFT Mother , Daughter , Wife , Sister , Friend 🤰🏼🤱🏼",2966,558,1252,3450,2009-03-29T18:47:57.000Z,en,0.859710145,0.16173913,0.362898551,18,153,1,0,0,1,2018-09-09T07:08:53.000Z,good
212638,278079045.0,Waldrons Solicitors,waldronslaw,West Midlands & Worcestershire,"Law is Our Business. Offices at Dudley, Kingswinford, Merry Hill, Walsall, Worcester & Cheltenham.",5782,1465,354,2729,2011-04-06T15:26:49.000Z,en,2.118724808,0.536826676,0.129717845,13,98,3,0,0,1,2018-09-26T07:41:06.000Z,good
174878,92155020.0,Adek Bulan,dindaanirmalaa,,An eccedentesiast.,39939,375,181,3225,2009-11-24T00:23:00.000Z,en,12.38418605,0.11627907,0.056124031,2,18,2,0,0,0,2018-09-23T17:28:15.000Z,good
14267,1482275454,cheyinuyasha,dvorak_cheyenne,"Minneapolis, MN","23, makes reaction videos, livesteams and misc, fan of Markiplier, Jacksepticeye, and PewDiePie. 

Check out my YouTube channel: https://t.co/6TD6PLtLTe…",6879,369,871,1939,2013-06-04T13:33:22.000Z,en,3.547705003,0.19030428100000002,0.44920061899999997,18,153,5,0,1,1,2018-09-25T18:53:43.000Z,good
45102,4725227859.0,Humanizacion de Áreas Quirúrgicas,PROYECTOHUQUI,"Comunidad de Madrid, España",Lograr la #humanización en entornos quirúrgicos es nuestra meta. Gestión sanitaria bajo el punto de👀 de la #diversidadfuncional #DCA #Anestesiologia I❤#Melilla,4899,1337,1216,972,2016-01-06T14:09:36.000Z,es,5.040123457,1.3755144030000002,1.251028807,20,159,2,5,0,1,2018-09-05T13:17:13.000Z,good
165929,2812100472.0,Caleb Harris,MasterGeek13,Under there ,I tweet a lot of quotes and lyrics…what else is twitter used for?,795,54,117,1467,2014-09-15T23:56:40.000Z,en,0.54192229,0.036809816,0.079754601,12,65,1,0,0,1,2018-09-22T04:58:28.000Z,good
181984,305353685.0,jo,yoonminologist,,"yoongi: yeah, well I always thought you would be the exception. @mightybangtan",38896,930,277,2677,2011-05-26T02:17:53.000Z,en,14.52969742,0.34740381,0.103474038,12,78,3,0,0,0,2018-09-24T01:08:45.000Z,good
74349,1598696670.0,WaLangPLitanD2@40 💛💛💛💗,yuriherras04,"Manila City, National Capital ","My fan💖 is for MaiChard Only
WaLang EpaL",15314,61,222,1882,2013-07-16T15:58:47.000Z,en,8.137088204,0.032412327000000005,0.11795961699999999,7,40,1,0,0,1,2018-09-11T12:21:22.000Z,good
214957,8.88783e+17,Sara R Ferguson,SaraRFerguson,"Ithaca, NY","Manuscript editor, Cornell University Press. Books, editing, scholarly publishing, pencils, paper, and coffee.",1256,692,1282,431,2017-07-22T15:28:11.000Z,en,2.914153132,1.605568445,2.974477958,13,110,3,0,0,1,2018-09-26T18:38:59.000Z,good
211000,75598886.0,Ian Watkinson,ianwatkinson49,"Shelley, West Yorkshire",Community Ambassador for Meningitis Now; Franchising Professional; Grandad; Help organise Shepley Spring Festival; Love cricket & Huddersfield Town,1396,197,404,3293,2009-09-19T17:32:30.000Z,en,0.423929548,0.059823869,0.122684482,17,147,5,0,0,1,2018-09-25T18:53:04.000Z,good
129024,9.7716e+17,JPB_to_the_end,JPB_HMRC_Target,"England, United Kingdom",HMRC Victim,3087,147,272,178,2018-03-23T12:28:22.000Z,en,17.34269663,0.825842697,1.5280898880000002,2,11,1,0,0,1,2018-09-17T19:37:12.000Z,good
114369,8.41805e+17,Lokii,LokiiThePopiMan,Blitz Heaven,R6 is ded,2373,97,103,548,2017-03-15T00:15:00.000Z,sv,4.330291971,0.17700729899999998,0.187956204,2,9,1,0,0,1,2018-09-14T10:51:43.000Z,good
216467,479113826.0,Christian Olivier,CernOlivier,"Palm City, FL",Trust the process #ItsAllAboutTheU #NovaNation #HeatNation #FlyEaglesFly,58755,1227,641,2205,2012-01-31T01:18:07.000Z,en,26.646258500000002,0.556462585,0.290702948,7,72,1,4,0,1,2018-02-14T00:50:20.000Z,good
171093,8.55738e+17,SnowflakeBrit ❄️ #FBPE #ABTV,snowflakeBrit,"London, England","Filthy Remainer! Unapologetic Liberal. Husband to an EU National, father to a European daughter. #FBPE #StopBrexit #TommyisaTurd",18136,1543,1490,518,2017-04-22T10:59:22.000Z,en,35.01158301,2.9787644789999996,2.8764478760000003,17,128,3,3,0,1,2018-09-22T22:36:56.000Z,good
21075,7.72902E+17,The Daily Politik,DailyPolitik,"London, England","UK Politics. Left-leaning. Videos. Articles. Commentary. London-based. Freelance Reporters, Camera Ops, Video Editors, Producers.",12685,1344,217,726,2016-09-05T21:00:21.000Z,en,17.47245179,1.8512396690000001,0.298898072,12,129,8,0,0,1,2018-09-01T21:20:56.000Z,good
89777,8.17048e+17,stuart little,DAMl3NS,she / her,asa butterfield lovebot,9976,753,392,615,2017-01-05T16:41:07.000Z,en,16.22113821,1.224390244,0.637398374,3,23,1,0,0,1,2018-09-13T00:55:18.000Z,good
92480,7.45382e+17,Catherine Waldron,ahealthysmile1,"Dublin City, Ireland","PhD student in special care dentistry, dental hygienist and health promoter. Cat lover, occasional bird watcher!",850,132,165,813,2016-06-21T22:23:12.000Z,en,1.045510455,0.162361624,0.20295203,16,112,2,0,0,1,2018-09-13T13:31:22.000Z,good
108864,17313899.0,Barry Adams,madnewsboy,"Madison, Wis.","Multimedia journalist @WisStateJournal covering breweries and wineries, tourism, small businesses and interesting people and places throughout Wisconsin.",13535,3279,2000,3593,2008-11-11T17:07:54.000Z,en,3.767047036,0.912607849,0.556637907,17,153,2,0,0,1,2018-09-13T23:03:29.000Z,good
125115,1.00162e+18,Abby Hatter,Twinkle_Batt,,"Hello my little Hush Buggles!! Welcome to my world of madness, puzzles, tricks,  encryptions, and FUN!!!",177,4,47,109,2018-05-30T00:17:12.000Z,en,1.623853211,0.036697247999999995,0.43119266100000003,16,104,1,0,0,0,2018-09-16T22:22:17.000Z,good
210928,8.07945e+17,Dr Rebecca Marsden,Rebeccamarsde18,Liverpool England,"Harry's Mummy - bigger feet than mine, cellist, family doctor, chicken keeper, seeker of improvement, also likes dancing, gardening and cake",643,160,612,653,2016-12-11T13:47:27.000Z,en,0.984686064,0.245022971,0.937212864,20,140,1,0,0,1,2018-09-25T18:39:47.000Z,good
122192,212920094.0,JuanS Sanabria,sanabriazero9,Colombia,"Filosofía estudiante medicina: GRANDES RECOMPENSAS NECESITAN DE GRANDES SACRIFICIOS
¡Gamer amateur!",530,157,104,2869,2010-11-07T12:57:01.000Z,es,0.184733357,0.054722900000000005,0.036249564,10,100,2,0,0,1,2018-09-16T03:09:00.000Z,good
190089,7.16878e+17,eleanor,bisexuaIthor,always in my heart. 김종현,❝ i contributed a great deal to the bubble tea boom in korea. ❞,32783,1315,270,902,2016-04-04T06:41:28.000Z,en,36.34478936,1.457871397,0.299334812,12,63,2,0,0,1,2018-09-24T04:53:07.000Z,good
219684,2953800064.0,Luke Darling🐝,LukeJongIl,"Inverness, FL","enjoy right now, today",542,77,167,1140,2014-12-31T21:05:45.000Z,en,0.475438596,0.06754386,0.146491228,4,22,1,0,0,1,2018-02-14T06:58:34.000Z,good
128974,275206588.0,мєℓ dє мιєℓ,MelinnaSJ,,XOTWOD | Estoy demasiado distraída con la vida que estoy intentando pintar | 💚,6004,2890,2558,2726,2011-03-31T20:52:03.000Z,es,2.202494497,1.060161409,0.93837124,11,78,1,0,0,0,2018-09-17T19:25:28.000Z,good
172476,9.06132e+17,big lad JAYDEN,bEaTmYyEaT,,My asshole is tight.But my bond with God?Even tighter. I’m lonely and I don’t mind DM’s. @mintyfresh94115 gave the profile picture,2576,160,722,379,2017-09-08T12:29:45.000Z,en-gb,6.7968337729999995,0.422163588,1.905013193,23,130,4,0,0,0,2018-09-23T05:57:08.000Z,good
216719,8.2739e+17,XCD Freedom,XCDskier,"Adirondack Mountains, NY","#microblog about Skinny Skis and Cross Country Downhill, #telemark, and other Nordic #backcountryskiing Techniques",503,72,286,376,2017-02-03T05:34:45.000Z,en,1.337765957,0.191489362,0.7606382979999999,14,114,1,3,0,1,2018-02-14T23:42:49.000Z,good
207123,811620906.0,Franklin E. Moreno.,franklincheily,Maracay-Venezuela,El mundo es uno solo y hay que vivirlo. Correo.franklinmoreno10@gmail.com .Los quierooo........,20904,3980,4539,2207,2012-09-08T20:15:57.000Z,es,9.471681015,1.8033529680000002,2.05663797,10,95,13,0,0,1,2018-09-25T01:09:01.000Z,good
222014,76766296.0,Paul Star Hero,paulblakeyuk,The Garden Of England,"Insta - paulstarhero - QPR loving, Deadpool Cosplaying, Bon Jovi listening, Make A Wish Volunteering, Coeliac dieting, travel hungry guy from Kent.",13163,1743,2389,3065,2009-09-23T21:46:02.000Z,en,4.294616639,0.56867863,0.7794453509999999,20,147,2,0,0,1,2018-02-14T16:01:53.000Z,good
61614,7.62707e+17,Zesty Health & Fit,zesty_healthfit,"Miami Beach, FL","Follow Zesty #Health and #Fitness for the freshest thinking on #exercise, #nutrition, #diet, and #workout #motivation.",36822,977,610,777,2016-08-08T17:49:59.000Z,en,47.38996139,1.257400257,0.785070785,16,118,2,7,0,1,2018-09-25T11:47:21.000Z,good
174364,9.32726e+17,Mild Spaghetti,MildSpaghetti,,"Hey! I like drawing, making things and dragons",134,9,18,306,2017-11-20T21:41:18.000Z,en,0.437908497,0.029411765,0.058823529000000006,8,46,1,0,0,0,2018-09-23T15:41:52.000Z,good
154648,3699024134.0,camdamslam,cstewie12345,,fuck you,10,7,27,1090,2015-09-27T02:35:20.000Z,en,0.009174311999999999,0.006422018000000001,0.024770642000000002,2,8,1,0,0,0,2018-09-21T03:24:22.000Z,good
84386,7.46891e+17,The OpinionatedLab,OpinionatedLab,"Russiaville, Botlandistan","If you like my Tweets, then yes, those are 100% my original content. If you hate my Tweets? Russian hackers!",14998,829,325,821,2016-06-26T02:22:01.000Z,en,18.2679659,1.0097442140000001,0.395858709,19,108,2,0,0,1,2018-09-25T13:32:28.000Z,good
