,userid,user_display_name,user_screen_name,user_reported_location,user_profile_description,status_count,follower_count,following_count,num_days,account_creation_date,account_language,statuses_per_day,followers_per_day,following_per_day,desc_len_terms,desc_len_chars,num_list_items,num_hashtags,url_count,has_location,last_tweet_date,class_value
10676,GzkjokuBk9UocLTWmMLUc9VwNbwHe5jmrOsP6ORDII=,GzkjokuBk9UocLTWmMLUc9VwNbwHe5jmrOsP6ORDII=,GzkjokuBk9UocLTWmMLUc9VwNbwHe5jmrOsP6ORDII=,"New York, USA",coffee enthusiast ...,144,130,217,499,2014-05-26,en,0.288577154,0.260521042,0.434869739,2,21,4,0,0,1,2015-10-07 02:02,bot
11819,4cgkYtJcub008deYkCInFt0j1yDQCTArwQln0D1NIlo=,4cgkYtJcub008deYkCInFt0j1yDQCTArwQln0D1NIlo=,4cgkYtJcub008deYkCInFt0j1yDQCTArwQln0D1NIlo=,Estados Unidos,✨ 💥 Commanding the forces of GOOD against the Tyranny of Ignorance on 🌏 🇺🇸 with Trump 🎈PLEASE FOLLOW ME / TOGETHER WE CAN 🎈 🇺🇸 🇺🇸Trump2020🇺🇸!!!!!!Follow me,2643,1066,1890,18,2017-07-31,es,146.83333330000002,59.22222222,105.0,20,155,1,0,0,1,2017-08-18 22:18,bot
3073,BBy70loDP78vpfBY1eOB4aFWVgfgeHDQDnl9iafKg=,BBy70loDP78vpfBY1eOB4aFWVgfgeHDQDnl9iafKg=,BBy70loDP78vpfBY1eOB4aFWVgfgeHDQDnl9iafKg=,,Must follow this!,962,151,459,1137,2015-07-05,en,0.846086192,0.132805629,0.403693931,3,17,1,0,0,0,2018-08-15 19:35,bot
8209,fac0b32d8f86f930aef3555cca0131e9c20fb15c09dad026be5c3fcd10c42c8c,fac0b32d8f86f930aef3555cca0131e9c20fb15c09dad026be5c3fcd10c42c8c,fac0b32d8f86f930aef3555cca0131e9c20fb15c09dad026be5c3fcd10c42c8c,,#USA #Merkel #TTIP,131,62,76,441,2016-07-12,de,0.297052154,0.140589569,0.172335601,3,18,1,3,0,0,2017-09-26 10:17,bot
12558,QAbry6+kKB0DNfgmw5tFFom30mc574BuuNTj2leokPA=,QAbry6+kKB0DNfgmw5tFFom30mc574BuuNTj2leokPA=,QAbry6+kKB0DNfgmw5tFFom30mc574BuuNTj2leokPA=,ישראל,"‏אנחנו סטודנטים פעילים בתקשרות, רוצים להודיע ​​לעולם על הלחישות לגבי סוף החיים של המשטר הציוני באתר      👇",2,3,119,1,2017-03-29,en,2.0,3.0,119.0,14,106,1,0,0,1,2017-03-29 17:35,bot
818,7.31322E+17,The Chaddi Gang,TheChaddiGang,"Nagpur, India","Official Twitter Handle of Chaddi Gang | A Gang to UnCover the Lies, Propaganda & Communal Hatred Spread by the RSS to Divide the Country | Bhakts Stay Away",4464,15021,143,928,2016-05-14,en,4.810344828,16.18642241,0.15409482800000002,26,156,1,0,0,1,2018-11-28 01:48,bot
3853,+Q6EXxFXlhsEx7Rj9v3fbCk4R8aFSlLhONz++JB3M1s=,+Q6EXxFXlhsEx7Rj9v3fbCk4R8aFSlLhONz++JB3M1s=,+Q6EXxFXlhsEx7Rj9v3fbCk4R8aFSlLhONz++JB3M1s=,,90% of your problems can be solved by marketing.  Solving the other 10% just requires good procrastination skills.,752,193,642,1037,2015-10-14,en,0.725168756,0.18611379,0.619093539,16,114,3,0,0,0,2018-08-16 18:45,bot
11761,QPo7yhaduIPseNWQFkb3mALbCFs0EMCcRCKqMQR3+g=,QPo7yhaduIPseNWQFkb3mALbCFs0EMCcRCKqMQR3+g=,QPo7yhaduIPseNWQFkb3mALbCFs0EMCcRCKqMQR3+g=,Valencia,"Valenciano, M gusta la diversión, flaco, bajito indaga! Seriedad ante todo!!!
El hecho d q muestre mi cuerpo x acá no implica q debo tener sexo con todo mundo!",1656,3467,3393,1787,2014-01-15,es,0.926692781,1.940123111,1.8987129269999998,29,159,1,0,0,1,2018-12-07 20:38,bot
2918,rX1653SOTVo5oYuZJAIhfZtZdt1SDMZTFhhWa5pHUo=,rX1653SOTVo5oYuZJAIhfZtZdt1SDMZTFhhWa5pHUo=,rX1653SOTVo5oYuZJAIhfZtZdt1SDMZTFhhWa5pHUo=,,I don’t buy what you are selling,887,146,510,1117,2015-07-17,en,0.7940913159999999,0.130707252,0.456580125,8,32,1,0,0,0,2018-08-07 15:20,bot
3614,bBkFmYd7bDWl7RWDIRVcVNPJnX5XgiqM4Lwdyyteh7I=,bBkFmYd7bDWl7RWDIRVcVNPJnX5XgiqM4Lwdyyteh7I=,bBkFmYd7bDWl7RWDIRVcVNPJnX5XgiqM4Lwdyyteh7I=,,Sometimes I just want to give it all up and become a handsome billionaire.,701,105,481,984,2015-12-06,en,0.7123983740000001,0.106707317,0.488821138,14,74,2,0,0,0,2018-08-16 19:25,bot
12078,8.8976E+17,Vianey Taylor,viadsntR,Estados Unidos,"Registered Nurse, Entrepreneur, Wife, Christian, Pro-life, Trump 2020; pro-legal immigration, Vets & Trad. marriage Follow me",6,0,0,1,2017-07-25,es,6.0,0.0,0.0,12,125,3,0,0,1,2017-07-25 08:58,bot
12143,LBAkNB0g1zqWuNZYcRoVAjmvJfnYg+OfhZffcMe0=,LBAkNB0g1zqWuNZYcRoVAjmvJfnYg+OfhZffcMe0=,LBAkNB0g1zqWuNZYcRoVAjmvJfnYg+OfhZffcMe0=,Estados Unidos,"I love politics, follow me and I'll bring you the best secrets of President Donald Trump, I have revealing news for you every day",2358,2026,4841,55,2017-05-31,es,42.87272727,36.83636364,88.01818182,24,129,1,0,0,1,2017-07-25 13:09,bot
9658,e228a194c9d80d7f8e0db185a1746a55a7c8a59e8b399e127442c40318bf6998,e228a194c9d80d7f8e0db185a1746a55a7c8a59e8b399e127442c40318bf6998,e228a194c9d80d7f8e0db185a1746a55a7c8a59e8b399e127442c40318bf6998,Ohio,hope for hope,535,35,162,232,2014-05-29,en,2.306034483,0.15086206900000002,0.698275862,3,13,1,0,0,1,2015-01-16 18:13,bot
1548,nf8u5JI6aJUMd7MigA6usGPcCMwcw395UOOnnv3eg=,nf8u5JI6aJUMd7MigA6usGPcCMwcw395UOOnnv3eg=,nf8u5JI6aJUMd7MigA6usGPcCMwcw395UOOnnv3eg=,"Washington, USA",صفحه رسمی حاج آقا حسین باراک اوباما در توییتر، به زبان شیرین و زیبای فارسی,987,1513,460,503,2017-03-29,en,1.96222664,3.007952286,0.914512922,14,74,1,0,0,1,2018-08-14 12:22,bot
11302,l0YmwgXHY5jpPFcGs3PpcYWpBYPKrSsA1h6eES6YdiU=,l0YmwgXHY5jpPFcGs3PpcYWpBYPKrSsA1h6eES6YdiU=,l0YmwgXHY5jpPFcGs3PpcYWpBYPKrSsA1h6eES6YdiU=,,"Gerente de seguros, amante de la formación, consultor político.
Presidente del FEI 2015-2019
Ex Secretario de Bienestar Estudiantil FCU UNESR.2010,2013",92,361,691,3191,2010-02-19,es,0.028831087000000002,0.11313068,0.21654653699999998,18,151,3,0,0,0,2018-11-15 23:59,bot
3482,w8FhjPmI+BcaUi3SmURlDdF75FoMmG0uEcBxb3YUlHY=,w8FhjPmI+BcaUi3SmURlDdF75FoMmG0uEcBxb3YUlHY=,w8FhjPmI+BcaUi3SmURlDdF75FoMmG0uEcBxb3YUlHY=,,Dimana-mana ada Allah. So jaga diri kita untuk tidak melakukan dosa,1374,2541,3822,230,2018-08-01,id,5.973913043,11.04782609,16.6173913,10,67,2,0,0,0,2019-03-19 12:24,bot
4998,P3CRSEi0zZbSOxnVD4gYI05d72YoGesGmFKWwmeZ0Iw=,P3CRSEi0zZbSOxnVD4gYI05d72YoGesGmFKWwmeZ0Iw=,P3CRSEi0zZbSOxnVD4gYI05d72YoGesGmFKWwmeZ0Iw=,"Kashan,   iran","دلم میخواد فریاد بزنم بگم : من مترسک خاطرات تو نیستم ، درست مثل دیوانه ای که اصرار دارد بگوید : من دیوانه نیستم !
 راستی ! گفته بودم ؟ “من دیوانه نیستم”",63,70,161,332,2017-12-23,en,0.18975903600000002,0.210843373,0.48493975899999997,27,152,3,0,0,1,2018-11-20 14:43,bot
6665,iibYtNMmCUq+y7bSHt8ewdRP9jfjKSr99ykBVi3WxOo=,iibYtNMmCUq+y7bSHt8ewdRP9jfjKSr99ykBVi3WxOo=,iibYtNMmCUq+y7bSHt8ewdRP9jfjKSr99ykBVi3WxOo=,iran,مکث کردن   را تمرین کن وقتى شک دارى،وقتى خسته اى وقتى عصبانى هستى،وقتى استرس دارى، مکث   کن,15,55,171,250,2018-01-29,en,0.06,0.22,0.684,14,91,1,0,0,1,2018-10-06 11:49,bot
8550,2673148fbcf9af0a4ef79ff544d8b43abb4bc566a6ef0baf42461ac7e42708f3,2673148fbcf9af0a4ef79ff544d8b43abb4bc566a6ef0baf42461ac7e42708f3,2673148fbcf9af0a4ef79ff544d8b43abb4bc566a6ef0baf42461ac7e42708f3,,Reader,702,153,92,661,2013-08-13,en,1.0620272309999998,0.23146747399999998,0.139183056,1,6,1,0,0,0,2015-06-05 01:55,bot
6396,dR6dCr7lTSajFoT4+NIQYocbw181JiQQdVtG+W+o=,dR6dCr7lTSajFoT4+NIQYocbw181JiQQdVtG+W+o=,dR6dCr7lTSajFoT4+NIQYocbw181JiQQdVtG+W+o=,سیستان,دایرکت⛔,47,386,386,392,2017-11-01,en,0.119897959,0.984693878,0.984693878,0,7,1,0,0,1,2018-11-28 22:34,bot
9581,9783ed92ab0cfbabe9ea830da0555119d4a1fe0a951c2e315a50b63c01d7d18b,9783ed92ab0cfbabe9ea830da0555119d4a1fe0a951c2e315a50b63c01d7d18b,9783ed92ab0cfbabe9ea830da0555119d4a1fe0a951c2e315a50b63c01d7d18b,USA,Just living is not enough...,296,60,132,245,2015-03-11,en,1.208163265,0.244897959,0.53877551,5,28,4,0,0,1,2015-11-11 05:11,bot
9817,f767bb3db393cced42a442194692286a9fb323ac3ddf2b3c7a111c1ac4f82adf,f767bb3db393cced42a442194692286a9fb323ac3ddf2b3c7a111c1ac4f82adf,f767bb3db393cced42a442194692286a9fb323ac3ddf2b3c7a111c1ac4f82adf,Волгоград,"Смех продлевает жизнь. Больше юмора, друзья, и мир станет светлее!",2641,122,206,610,2014-04-27,ru,4.329508197,0.2,0.33770491799999997,10,66,2,0,0,1,2015-12-28 14:13,bot
9809,c402b22c3407b9d5e8582b06069054d114760bcd27119d9ddbd4bd99a5395e10,c402b22c3407b9d5e8582b06069054d114760bcd27119d9ddbd4bd99a5395e10,c402b22c3407b9d5e8582b06069054d114760bcd27119d9ddbd4bd99a5395e10,"Ростов-на-Дону, Россия",домохозяйка,1313,283,907,1384,2013-12-18,ru,0.948699422,0.20447976899999998,0.655346821,1,11,1,0,0,1,2017-10-02 13:17,bot
1471,PwP+3ciiNBrrASmlVL1Yif3lgP4VOJkrFDZSDmLgQHo=,PwP+3ciiNBrrASmlVL1Yif3lgP4VOJkrFDZSDmLgQHo=,PwP+3ciiNBrrASmlVL1Yif3lgP4VOJkrFDZSDmLgQHo=,,I could never be described in 150 characters…,734,173,131,778,2016-06-06,en,0.94344473,0.222365039,0.168380463,6,45,1,0,0,0,2018-07-24 08:15,bot
5161,DHAgTu0OVtu1tZEEZWOAwE20bSAYqgWDRSDkaoxlS0M=,DHAgTu0OVtu1tZEEZWOAwE20bSAYqgWDRSDkaoxlS0M=,DHAgTu0OVtu1tZEEZWOAwE20bSAYqgWDRSDkaoxlS0M=,Ardebil,musician,69,534,667,283,2017-12-27,en,0.24381625399999998,1.886925795,2.356890459,1,8,1,0,0,1,2018-10-06 18:54,bot
3765,Kkf0qIm6mDIVuHVZPrpwBymHaqDdVq+gNWzWZXyNVNU=,Kkf0qIm6mDIVuHVZPrpwBymHaqDdVq+gNWzWZXyNVNU=,Kkf0qIm6mDIVuHVZPrpwBymHaqDdVq+gNWzWZXyNVNU=,,My preferred pronoun is ‘your majesty’,603,111,443,539,2016-12-28,en,1.1187384040000001,0.20593692,0.8218923929999999,6,38,1,0,0,0,2018-06-20 09:49,bot
3933,563FuAeI4lyEDkyO4yWjMD5mJR3SXvmHau46noh7Ws=,563FuAeI4lyEDkyO4yWjMD5mJR3SXvmHau46noh7Ws=,563FuAeI4lyEDkyO4yWjMD5mJR3SXvmHau46noh7Ws=,,be happy 😜😜😂😂😁😁,637,240,952,545,2016-12-31,en,1.168807339,0.440366972,1.7467889909999998,2,15,1,0,0,0,2018-06-29 14:50,bot
5708,hgdkU0Rj0lyjNVp7wcZsIgeoSj84mp4Vfqi14iAOIpk=,hgdkU0Rj0lyjNVp7wcZsIgeoSj84mp4Vfqi14iAOIpk=,hgdkU0Rj0lyjNVp7wcZsIgeoSj84mp4Vfqi14iAOIpk=,,همان روزی که رفت برای من آخر دنیا بود.,5,1,9,365,2017-12-16,en,0.01369863,0.0027397259999999996,0.024657534,9,38,2,0,0,0,2018-12-16 15:32,bot
1069,9.23164E+17,Syeda Tasbeeh Fatima,SyedaTasbeehF,,"#Social_Activest.. #LABBAIK_YA_HUSSAIN A.S #Shia_Trend_Setter
#PPPP Supporter.
#Jea_Bhutto 🏹",1589,6093,1782,234,2017-10-25,en,6.790598291,26.03846154,7.615384615,2,92,5,1,0,0,2018-06-16 04:01,bot
11206,SHSOisy4Zi8uB9B3LnWliL3WLC31CYSUVlXFA9KeU=,SHSOisy4Zi8uB9B3LnWliL3WLC31CYSUVlXFA9KeU=,SHSOisy4Zi8uB9B3LnWliL3WLC31CYSUVlXFA9KeU=,Venezuela,Estudiante predilecto de Ip Man.. Colectivo Digital #GuerrillaNinja @GuerrillaNinja,305,124,366,116,2018-08-13,es,2.629310345,1.068965517,3.155172414,8,83,3,1,0,1,2018-12-07 18:56,bot
7980,2573225349,Dominic Valentine,DominicValent,US,Try to be a rainbow in someone's cloud,5569,5116,4136,1160,2014-05-31,en,4.800862069,4.410344828,3.5655172410000002,8,38,1,0,0,1,2017-08-03 10:38,bot
1437,3knAIXk5XDcwrdXoJxhy0gOGWusR8ZknVr6P7AKpJt0=,3knAIXk5XDcwrdXoJxhy0gOGWusR8ZknVr6P7AKpJt0=,3knAIXk5XDcwrdXoJxhy0gOGWusR8ZknVr6P7AKpJt0=,Islamic Republic of Iran,حرفی برای گفتن ندارم/ اومدم ببینم اینجا چه خبره!,65,995,2461,111,2018-04-22,en,0.585585586,8.963963964,22.17117117,8,48,1,0,0,1,2018-08-11 10:49,bot
2376,rCbrUCtLoTTT8ICQgvmY60+GNcdYBOPLzcBdpSS6P9s=,rCbrUCtLoTTT8ICQgvmY60+GNcdYBOPLzcBdpSS6P9s=,rCbrUCtLoTTT8ICQgvmY60+GNcdYBOPLzcBdpSS6P9s=,,صوت الحرية,2400,493,1310,596,2017-03-15,ar,4.026845638,0.827181208,2.197986577,2,10,1,0,0,0,2018-11-01 20:17,bot
2377,+64ZgYOkHD+H+Lzbi3Q7CaUyMUvOwmI0d64DuGx07es=,+64ZgYOkHD+H+Lzbi3Q7CaUyMUvOwmI0d64DuGx07es=,+64ZgYOkHD+H+Lzbi3Q7CaUyMUvOwmI0d64DuGx07es=,زیر پونز نقشه,"من هم در حاشیه به دنیا آمده‌ام 
ولی نمی‌خواهم در حاشیه بمیرم",49,553,1324,131,2018-04-26,en,0.37404580200000004,4.221374046,10.10687023,10,60,1,0,0,1,2018-09-04 12:59,bot
1038,ky73s1FfhSW6vn47FAVVzqGOX6SjTwNxIXrDtnhX5w=,ky73s1FfhSW6vn47FAVVzqGOX6SjTwNxIXrDtnhX5w=,ky73s1FfhSW6vn47FAVVzqGOX6SjTwNxIXrDtnhX5w=,,عاشق مردی هستم که 8 سال رییس جمهور کشورم بود و همه گشتن و گشتن تا زمینش بزنن اما هنوز نتونستن یه فساد ازش رو کنن...,52,288,213,345,2017-06-10,en,0.150724638,0.834782609,0.617391304,25,115,4,0,0,0,2018-05-21 10:35,bot
6998,674de578ae949653e361457292ea179f0b16b639b83a69c7249ab58b8cd84d6b,674de578ae949653e361457292ea179f0b16b639b83a69c7249ab58b8cd84d6b,674de578ae949653e361457292ea179f0b16b639b83a69c7249ab58b8cd84d6b,USA,I don't care about perfection. I live in reality and based on originality. Forget looks and respect personality,51,103,164,342,2015-03-02,en,0.149122807,0.301169591,0.479532164,18,111,3,0,0,1,2016-02-07 01:04,bot
10809,BeHd2VGCpRSR52V005d7jFo1zG2d9EpGVeUUe8jDo=,BeHd2VGCpRSR52V005d7jFo1zG2d9EpGVeUUe8jDo=,BeHd2VGCpRSR52V005d7jFo1zG2d9EpGVeUUe8jDo=,,"Hablamos de lugares, historia, cultura, ideas y personajes de nuestro día a día",50,138,304,10,2018-11-18,es,5.0,13.8,30.4,13,79,1,0,0,0,2018-11-28 20:23,bot
584,9630d4bf9d0e5f71dfa5c7927d982674779448a131956ecc0e2771e16d9f5b65,9630d4bf9d0e5f71dfa5c7927d982674779448a131956ecc0e2771e16d9f5b65,9630d4bf9d0e5f71dfa5c7927d982674779448a131956ecc0e2771e16d9f5b65,London,گدایی در میخانه طرفه اکسیریست؛ گر این عمل بکنی خاک زر توانی کرد,70,728,1705,133,2018-04-08,en,0.526315789,5.473684211,12.81954887,12,63,1,0,0,1,2018-08-19 04:53,bot
12170,1KRTf6YGvt6jJT+w1jBRsBTbDcpKBUvbdFWc0dfxRE=,1KRTf6YGvt6jJT+w1jBRsBTbDcpKBUvbdFWc0dfxRE=,1KRTf6YGvt6jJT+w1jBRsBTbDcpKBUvbdFWc0dfxRE=,,"Follow us to know what is happening in the political world #AllECONOMYTOP #TOPECONOMY
#TOPPOLITICS
#ALLPOLITICS",4644,1839,4501,70,2016-11-14,es,66.34285714,26.27142857,64.3,15,111,1,4,0,0,2017-01-23 22:56,bot
1399,8.86162E+17,Rajpal Yadav,RoflRajpalYadav,"Uttar Pradesh, India",Original Unofficial acc of Bollywood Actor Rajpal Yadav | Parody & Fan's Club | Comedian | Entertainer | Modelling | Founder of Political Party Sarva Sambhav |,10890,25555,560,501,2017-07-15,en,21.73652695,51.00798403,1.1177644709999999,20,159,1,0,0,1,2018-11-28 01:49,bot
7201,131812518,Прибышин Тарас,Pribyshin,St.Petersburg,"Родился, развивался, испугался, спрятался",2,6083,698,530,2010-04-11,ru,0.003773585,11.47735849,1.316981132,4,41,1,0,0,1,2011-09-23 07:01,bot
2283,BXwhatys7PgTgSssRrDHltYblWrRm5V3ZhnhHDiaLc=,BXwhatys7PgTgSssRrDHltYblWrRm5V3ZhnhHDiaLc=,BXwhatys7PgTgSssRrDHltYblWrRm5V3ZhnhHDiaLc=,Islamic Republic of Iran,رقصی چنین میانه میدانم آرزوست,50,735,697,105,2018-05-22,en,0.47619047600000003,7.0,6.638095237999999,5,29,1,0,0,1,2018-09-04 11:06,bot
8669,7db4f94196dc423e22ab34c2b4fe6f3fa75dc6442668a86a908bd1f5a1e849eb,7db4f94196dc423e22ab34c2b4fe6f3fa75dc6442668a86a908bd1f5a1e849eb,7db4f94196dc423e22ab34c2b4fe6f3fa75dc6442668a86a908bd1f5a1e849eb,Россия,Все четко,381,96,604,356,2014-04-26,en,1.070224719,0.269662921,1.696629213,2,9,1,0,0,1,2015-04-17 14:20,bot
443,546e8f41dd765def814ec6319fd9a3749f4a9d43d4f1267916ed47313857ac72,546e8f41dd765def814ec6319fd9a3749f4a9d43d4f1267916ed47313857ac72,546e8f41dd765def814ec6319fd9a3749f4a9d43d4f1267916ed47313857ac72,Islamic Republic of Iran,هاتفی از گوشه میخانه دوش-گفت ببخشند گنه می بنوش-لطف الهی بکند کار خویش-مژده رحمت برساند سروش,158,1166,937,170,2018-02-26,en,0.929411765,6.8588235289999995,5.511764706,13,92,1,0,0,1,2018-08-15 13:44,bot
3165,EBX5GEd05r3clMvdBHfik9LzALoSNjwyUkNq9eRuTk=,EBX5GEd05r3clMvdBHfik9LzALoSNjwyUkNq9eRuTk=,EBX5GEd05r3clMvdBHfik9LzALoSNjwyUkNq9eRuTk=,,Acts like summer & walks like rain,879,85,386,1057,2015-09-23,en,0.831598865,0.080416272,0.365184484,6,34,1,0,0,0,2018-08-15 20:14,bot
4262,v31aDR3yjKxgo7RNQl3hxnJWE8slTzCJJutAo67AgE=,v31aDR3yjKxgo7RNQl3hxnJWE8slTzCJJutAo67AgE=,v31aDR3yjKxgo7RNQl3hxnJWE8slTzCJJutAo67AgE=,,ما می گوییم تا شرک و کفر هست، مبارزه هست و تا مبارزه هست، ما هستیم.,1331,583,1071,14,2019-01-29,en,95.07142857,41.64285714,76.5,14,67,2,0,0,0,2019-02-12 23:03,bot
2239,26yhXuEmK1hX4U7WgWeEnZ1QztK7L60dpFgpujG+VRI=,26yhXuEmK1hX4U7WgWeEnZ1QztK7L60dpFgpujG+VRI=,26yhXuEmK1hX4U7WgWeEnZ1QztK7L60dpFgpujG+VRI=,"اسلام آباد, پاکستان",ارے لوگوں تمہارا کیا، میں جانوں میرا خدا جانے,211,2,0,70,2017-09-13,en,3.0142857139999997,0.028571429,0.0,8,45,1,0,0,1,2017-11-22 08:02,bot
7857,78474a8b11e071b19418d8ca6e20ec6904acb18a6287a2fd0b0019b6c3dd3444,78474a8b11e071b19418d8ca6e20ec6904acb18a6287a2fd0b0019b6c3dd3444,78474a8b11e071b19418d8ca6e20ec6904acb18a6287a2fd0b0019b6c3dd3444,,Backyard of the White House,907,2813,3589,337,2015-09-02,en,2.6913946589999997,8.347181009,10.64985163,5,27,1,0,0,0,2016-08-04 07:10,bot
9869,84d200b4749d31110420fcf598927fafaf039f2cd7fba40e45bc0cdafbbf0926,84d200b4749d31110420fcf598927fafaf039f2cd7fba40e45bc0cdafbbf0926,84d200b4749d31110420fcf598927fafaf039f2cd7fba40e45bc0cdafbbf0926,USA,I know what I need!,386,111,100,654,2013-08-09,en,0.590214067,0.16972477100000002,0.152905199,5,19,1,0,0,1,2015-05-25 13:01,bot
4488,lVlUUDBJpXbowM3o0iqiPWKo2P2gi1XbTv5H8p8Tto=,lVlUUDBJpXbowM3o0iqiPWKo2P2gi1XbTv5H8p8Tto=,lVlUUDBJpXbowM3o0iqiPWKo2P2gi1XbTv5H8p8Tto=,"Hamedan,   iran","ﮔﺎﻫﻰ ﺍﻭﻗﺎﺕ ﺍﻳﻦ ﺁﺩﻡ ﻫﺎ ﻧﻴﺴﺘﻦ ﻛﻪ ﻋﻮﺽ ﻣﻰ
  ﺷﻦ
  ﻧﻘﺎﺑﻪ ﻛﻪ ﻣﻰ ﺍﻓﺘه ….",99,216,327,430,2017-12-20,en,0.230232558,0.502325581,0.7604651159999999,14,64,2,0,0,1,2019-02-23 18:58,bot
10067,6d20885e39447d3615892a79019998f4ddc7eb4e492fbe97c175e2c436a6d909,6d20885e39447d3615892a79019998f4ddc7eb4e492fbe97c175e2c436a6d909,6d20885e39447d3615892a79019998f4ddc7eb4e492fbe97c175e2c436a6d909,USA,"You take your life in your own hands, and what happens? A terrible thing, no one to blame.",233,17,123,237,2014-05-29,en,0.983122363,0.071729958,0.5189873420000001,18,90,2,0,0,1,2015-01-21 12:57,bot
2567,bPecRekdjpxMJUFSy0teCvKYZKB15qqqh6PzTHGHb4=,bPecRekdjpxMJUFSy0teCvKYZKB15qqqh6PzTHGHb4=,bPecRekdjpxMJUFSy0teCvKYZKB15qqqh6PzTHGHb4=,تهران,"معلمی در راهنمایی و دبیرستان***
خیلی دوست دارم خوب شم ولی نمی شه:( https://t.co/6RlJiFwGsF",535,945,698,253,2017-10-10,en,2.1146245059999997,3.7351778660000003,2.758893281,13,90,4,0,1,1,2018-06-20 11:31,bot
6811,1oyn9Zi8vANpPK8hnhd32W6dsY3Y629o+gNFe6iy6aM=,1oyn9Zi8vANpPK8hnhd32W6dsY3Y629o+gNFe6iy6aM=,1oyn9Zi8vANpPK8hnhd32W6dsY3Y629o+gNFe6iy6aM=,ARAK,Today is Saturday & only ۱% of the people are happy like me. Because we’ve a dream to fight for.,9,7,26,99,2017-12-07,en,0.090909091,0.070707071,0.262626263,19,96,3,0,0,1,2018-03-16 14:05,bot
10786,jSOIv7y47kDzGDiMyHTix+6QBDFZUlBJZ+kWCmcyaGY=,jSOIv7y47kDzGDiMyHTix+6QBDFZUlBJZ+kWCmcyaGY=,jSOIv7y47kDzGDiMyHTix+6QBDFZUlBJZ+kWCmcyaGY=,United States,No way!,4,70,119,65,2015-03-11,en,0.061538462,1.076923077,1.8307692309999999,2,7,1,0,0,1,2015-05-15 09:46,bot
3463,9glx6j1C3uNXAGG+1BhQoc3wyRZwAQDMtOO2t+Q152k=,9glx6j1C3uNXAGG+1BhQoc3wyRZwAQDMtOO2t+Q152k=,9glx6j1C3uNXAGG+1BhQoc3wyRZwAQDMtOO2t+Q152k=,,"You can follow me if you feel like it. You can also put peanut butter in your butthole, if you feel like it.",676,661,2159,970,2015-12-15,en,0.6969072159999999,0.6814432990000001,2.225773196,23,108,3,0,0,0,2018-08-11 15:55,bot
5625,2UYKdwTFbUbJpUI8QRoRHtcx5jzcr7wMz5ocEekHk5k=,2UYKdwTFbUbJpUI8QRoRHtcx5jzcr7wMz5ocEekHk5k=,2UYKdwTFbUbJpUI8QRoRHtcx5jzcr7wMz5ocEekHk5k=,Shiraz,از خون جوانان وطن لاله دمیده,59,135,131,340,2017-12-07,fa,0.173529412,0.397058824,0.38529411799999996,6,28,1,0,0,1,2018-11-12 17:49,bot
7783,39ffdd9596c85018838e2ad4ff5287f252edaf0b8c1d43a90160a08aaf27a673,39ffdd9596c85018838e2ad4ff5287f252edaf0b8c1d43a90160a08aaf27a673,39ffdd9596c85018838e2ad4ff5287f252edaf0b8c1d43a90160a08aaf27a673,,"traveling, reading, loving",464,130,152,449,2016-07-04,de,1.033407572,0.28953229399999997,0.33853006700000005,3,26,1,0,0,0,2017-09-26 18:04,bot
9573,e35cc49080427faaf1f73e41752c5fea35a96f6c243863cd60b019661950c27e,e35cc49080427faaf1f73e41752c5fea35a96f6c243863cd60b019661950c27e,e35cc49080427faaf1f73e41752c5fea35a96f6c243863cd60b019661950c27e,USA,"#BlackLivesMatter Future Guest on Pardon The Interruption, Around the Horn & Highly Questionable...",6967,797,769,1449,2013-08-20,en,4.808143547,0.550034507,0.530710835,12,99,4,1,0,1,2017-08-08 20:15,bot
4302,R4t3AFzN9T3XluGRYXoWq97jzvm4uogd2zlr6JZZ+w=,R4t3AFzN9T3XluGRYXoWq97jzvm4uogd2zlr6JZZ+w=,R4t3AFzN9T3XluGRYXoWq97jzvm4uogd2zlr6JZZ+w=,تهران,سفید شدن موها رابطه مستقیم با خراب شدن آرزوها داره,752,1028,2901,46,2018-09-04,en,16.34782609,22.34782609,63.06521739,10,50,1,0,0,1,2018-10-20 16:00,bot
8754,de9afbc1544c42ea7019bb4f5f9f521b1904b58f5ea6767d551e3fc1a40a1209,de9afbc1544c42ea7019bb4f5f9f521b1904b58f5ea6767d551e3fc1a40a1209,de9afbc1544c42ea7019bb4f5f9f521b1904b58f5ea6767d551e3fc1a40a1209,Новгород,"Лучшее, что есть в этой жизни-увидеть то, что ещё не видел. Путешествуйте, друзья!",590,228,399,1297,2013-10-06,ru,0.454895914,0.175790285,0.30763299899999996,12,82,2,0,0,1,2017-04-25 09:50,bot
6471,rLKqelBJiMOBC8D8Qv1dmNB2w3mzKiBV743A5q9jc=,rLKqelBJiMOBC8D8Qv1dmNB2w3mzKiBV743A5q9jc=,rLKqelBJiMOBC8D8Qv1dmNB2w3mzKiBV743A5q9jc=,"Sanandaj,   IRI","منــــــــــــــ . . .


 بـــــــــی تـــــــــــ♥ـــــــــــو


 همیشه یک مصرع بی پایانم...",19,10,25,151,2018-01-09,en,0.125827815,0.066225166,0.165562914,7,93,7,0,0,1,2018-06-09 12:20,bot
